NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,3,11903,3967.7,3807.0,3712,4384,363.7,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,4768,4768.0,4768.0,4768,4768,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,2,4352,2176.0,2176.0,2144,2208,45.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,2912,2912.0,2912.0,2912,2912,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,2624,2624.0,2624.0,2624,2624,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,2400,2400.0,2400.0,2400,2400,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,2176,2176.0,2176.0,2176,2176,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::2,PushPop,78959,78959,1,1,2111,2111.0,2111.0,2111,2111,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,3,11967,3989.0,3904.0,3807,4256,236.3,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,4736,4736.0,4736.0,4736,4736,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,2,4416,2208.0,2208.0,2176,2240,45.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,2944,2944.0,2944.0,2944,2944,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,2752,2752.0,2752.0,2752,2752,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,2336,2336.0,2336.0,2336,2336,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,2241,2241.0,2241.0,2241,2241,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::3,PushPop,78959,78959,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,3,12224,4074.7,4096.0,3840,4288,224.8,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,4768,4768.0,4768.0,4768,4768,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,2,4288,2144.0,2144.0,2144,2144,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,2912,2912.0,2912.0,2912,2912,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,2848,2848.0,2848.0,2848,2848,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,2336,2336.0,2336.0,2336,2336,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::4,PushPop,78959,78959,1,1,2112,2112.0,2112.0,2112,2112,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,3,11680,3893.3,3776.0,3712,4192,260.6,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,4736,4736.0,4736.0,4736,4736,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,2,4320,2160.0,2160.0,2144,2176,22.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,3007,3007.0,3007.0,3007,3007,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,2720,2720.0,2720.0,2720,2720,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,2304,2304.0,2304.0,2304,2304,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::5,PushPop,78959,78959,1,1,2112,2112.0,2112.0,2112,2112,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,3,12032,4010.7,3904.0,3840,4288,242.3,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,4768,4768.0,4768.0,4768,4768,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,2,4320,2160.0,2160.0,2144,2176,22.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,3232,3232.0,3232.0,3232,3232,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,2720,2720.0,2720.0,2720,2720,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,2207,2207.0,2207.0,2207,2207,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::6,PushPop,78959,78959,1,1,2143,2143.0,2143.0,2143,2143,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,3,11808,3936.0,3840.0,3744,4224,254.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,4768,4768.0,4768.0,4768,4768,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,2,4320,2160.0,2160.0,2144,2176,22.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,3008,3008.0,3008.0,3008,3008,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,2688,2688.0,2688.0,2688,2688,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,2304,2304.0,2304.0,2304,2304,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,2208,2208.0,2208.0,2208,2208,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::7,PushPop,78959,78959,1,1,2144,2144.0,2144.0,2144,2144,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
reference_iteration::residual_rms_decode_b1::8,PushPop,78959,78959,1,3,11840,3946.7,3840.0,3712,4288,302.5,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
